Country (Name),State/Province,City,Latitude,Longitude
United States,Kentucky,Raywick,37.534,-85.444
United States,Kentucky,Richmond,37.767,-84.303
United States,Kentucky,Rineyville,37.758,-86.035
United States,Kentucky,Russell,38.524,-82.693
United States,Kentucky,Russell Springs,37.071,-85.048
United States,Kentucky,Russellville,36.874,-86.875
United States,Kentucky,Saint Charles,37.156,-87.602
United States,Kentucky,Salyersville,37.734,-83.084
United States,Kentucky,Sanders,38.679,-84.994
United States,Kentucky,Sandy Hook,38.1,-83.097
United States,Kentucky,Science Hill,37.171,-84.702
United States,Kentucky,Scottsville,36.785,-86.212
United States,Kentucky,Sedalia,36.572,-88.574
United States,Kentucky,Shelbyville,38.215,-85.205
United States,Kentucky,Shepherdsville,37.963,-85.703
United States,Kentucky,Simpsonville,38.224,-85.36
United States,Kentucky,Sitka,37.904,-82.838
United States,Kentucky,Smithland,37.281,-88.474
United States,Kentucky,Somerset,37.142,-84.558
United States,Kentucky,Sonora,37.512,-85.914
United States,Kentucky,South Shore,38.647,-82.986
United States,Kentucky,Springfield,37.73,-85.215
United States,Kentucky,Staffordsville,37.834,-82.886
United States,Kentucky,Stanford,37.516,-84.682
United States,Kentucky,Stanton,37.818,-83.781
United States,Kentucky,Stanville,37.575,-82.627
United States,Kentucky,Stearns,36.712,-84.59
United States,Kentucky,Summersville,37.344,-85.63
United States,Kentucky,Taylorsville,38.044,-85.367
United States,Kentucky,Teaberry,37.42,-82.634
United States,Kentucky,Tollesboro,38.535,-83.561
United States,Kentucky,Tomahawk,37.862,-82.617
United States,Kentucky,Tompkinsville,36.726,-85.692
United States,Kentucky,Tram,37.573,-82.646
United States,Kentucky,Union,38.922,-84.751
United States,Kentucky,Upton,37.462,-85.923
United States,Kentucky,Utica,37.622,-87.108
United States,Kentucky,Van Lear,37.758,-82.713
United States,Kentucky,Versailles,37.997,-84.747
United States,Kentucky,Vine Grove,37.83,-86.093
United States,Kentucky,Viper,37.159,-83.124
United States,Kentucky,Virgie,37.317,-82.64
United States,Kentucky,Waco,37.785,-84.126
United States,Kentucky,Walton,38.888,-84.642
United States,Kentucky,Warsaw,38.794,-84.78
United States,Kentucky,Waynesburg,37.38,-84.624
United States,Kentucky,West Liberty,37.953,-83.199
United States,Kentucky,Whitesburg,37.134,-82.875
United States,Kentucky,Whitley City,36.786,-84.472
United States,Kentucky,Wickliffe,36.974,-88.996
United States,Kentucky,Williamsburg,36.722,-84.166
United States,Kentucky,Williamstown,38.64,-84.593
United States,Kentucky,Wilmore,37.845,-84.672
United States,Kentucky,Winchester,37.99,-84.18
United States,Kentucky,Wingo,36.616,-88.761
United States,Kentucky,Woodbine,36.858,-84.03
United States,Kentucky,Wooton,37.147,-83.274
United States,Louisiana,Abbeville,29.912,-92.211
United States,Louisiana,Abita Springs,30.49,-89.955
United States,Louisiana,Addis,30.349,-91.285
United States,Louisiana,Albany,30.526,-90.603
United States,Louisiana,Alexandria,31.281,-92.469
United States,Louisiana,Amite,30.731,-90.61
United States,Louisiana,Arnaudville,30.43,-91.923
United States,Louisiana,Athens,32.642,-93.033
United States,Louisiana,Baker,30.584,-91.13
United States,Louisiana,Ball,31.416,-92.412
United States,Louisiana,Barksdale Afb,32.497,-93.612
United States,Louisiana,Basile,30.444,-92.554
United States,Louisiana,Bastrop,32.832,-91.897
United States,Louisiana,Baton Rouge,30.428,-91.02
United States,Louisiana,Belle Chasse,29.781,-90.044
United States,Louisiana,Belle Rose,30.014,-91.074
United States,Louisiana,Benton,32.713,-93.641
United States,Louisiana,Bogalusa,30.755,-89.913
United States,Louisiana,Bossier City,32.452,-93.636
United States,Louisiana,Bourg,29.55,-90.589
United States,Louisiana,Branch,30.366,-92.32
United States,Louisiana,Breaux Bridge,30.285,-91.799
United States,Louisiana,Broussard,30.12,-91.928
United States,Louisiana,Brusly,30.385,-91.275
United States,Louisiana,Bush,30.601,-89.963
United States,Louisiana,Calhoun,32.5,-92.338
United States,Louisiana,Carencro,30.336,-92.047
United States,Louisiana,Castor,32.245,-93.095
United States,Louisiana,Chalmette,29.957,-89.964
United States,Louisiana,Chandeleur Islands,29.818,-89.632
United States,Louisiana,Chatham,32.26,-92.443
United States,Louisiana,Chauvin,29.452,-90.616
United States,Louisiana,Choudrant,32.558,-92.484
United States,Louisiana,Church Point,30.419,-92.22
United States,Louisiana,Clinton,30.823,-90.947
United States,Louisiana,Colfax,31.533,-92.658
United States,Louisiana,Collinston,32.626,-91.892
United States,Louisiana,Columbia,32.084,-91.983
United States,Louisiana,Converse,31.794,-93.704
United States,Louisiana,Cottonport,30.979,-92.034
United States,Louisiana,Coushatta,32.06,-93.269
United States,Louisiana,Covington,30.457,-90.143
United States,Louisiana,Crowley,30.221,-92.38
United States,Louisiana,Cut Off,29.517,-90.308
United States,Louisiana,Delcambre,29.904,-91.974
United States,Louisiana,Delhi,32.393,-91.471
United States,Louisiana,Denham Springs,30.43,-90.9
United States,Louisiana,Deridder,30.828,-93.249
United States,Louisiana,Des Allemands,29.822,-90.415
United States,Louisiana,Destrehan,29.967,-90.361
United States,Louisiana,Dodson,32.06,-92.645
United States,Louisiana,Donaldsonville,30.136,-91.054
United States,Louisiana,Downsville,32.641,-92.332
United States,Louisiana,Doyline,32.496,-93.394
United States,Louisiana,Dubach,32.697,-92.671
United States,Louisiana,Echo,31.11,-92.242
United States,Louisiana,Edgard,30.023,-90.573
United States,Louisiana,Elm Grove,32.34,-93.512
United States,Louisiana,Elton,30.469,-92.707
United States,Louisiana,Eros,32.354,-92.383
United States,Louisiana,Estherwood,30.181,-92.464
United States,Louisiana,Ethel,30.821,-91.112
United States,Louisiana,Eunice,30.475,-92.422
United States,Louisiana,Evangeline,30.256,-92.564
United States,Louisiana,Evans,30.967,-93.51
United States,Louisiana,Farmerville,32.774,-92.341
United States,Louisiana,Ferriday,31.648,-91.561
United States,Louisiana,Florien,31.354,-93.426
United States,Louisiana,Folsom,30.608,-90.194
United States,Louisiana,Forest Hill,31.048,-92.52
United States,Louisiana,Fort Polk,31.107,-93.181
United States,Louisiana,Franklin,29.752,-91.481
United States,Louisiana,Franklinton,30.844,-90.063
United States,Louisiana,Galliano,29.439,-90.291
United States,Louisiana,Geismar,30.195,-91.008
United States,Louisiana,Golden Meadow,29.292,-90.202
United States,Louisiana,Goldonna,32.001,-92.899
United States,Louisiana,Gonzales,30.214,-90.94
United States,Louisiana,Grambling,32.528,-92.725
United States,Louisiana,Gramercy,30.061,-90.694
United States,Louisiana,Gray,29.696,-90.769
United States,Louisiana,Greensburg,30.86,-90.746
United States,Louisiana,Greenwell Springs,30.592,-90.991
United States,Louisiana,Gretna,29.912,-90.055
United States,Louisiana,Gueydan,30.001,-92.603
United States,Louisiana,Hackberry,29.965,-93.43
United States,Louisiana,Hammond,30.472,-90.482
United States,Louisiana,Harvey,29.848,-90.063
United States,Louisiana,Haughton,32.576,-93.591
United States,Louisiana,Heflin,32.436,-93.271
United States,Louisiana,Hessmer,31.065,-92.169
United States,Louisiana,Holden,30.546,-90.673
United States,Louisiana,Homer,32.799,-92.992
United States,Louisiana,Houma,29.633,-90.673
United States,Louisiana,Independence,30.637,-90.549
United States,Louisiana,Iota,30.342,-92.521
United States,Louisiana,Iowa,30.243,-93.009
United States,Louisiana,Jeanerette,29.908,-91.68
United States,Louisiana,Jena,31.613,-92.018
United States,Louisiana,Jennings,30.255,-92.676
United States,Louisiana,Jonesboro,32.234,-92.676
United States,Louisiana,Kaplan,29.985,-92.322
United States,Louisiana,Keithville,32.305,-93.898
United States,Louisiana,Kenner,29.989,-90.253
United States,Louisiana,Kentwood,30.895,-90.483
United States,Louisiana,Kinder,30.536,-92.905
United States,Louisiana,La Place,30.056,-90.478
United States,Louisiana,Labadieville,29.787,-90.971
United States,Louisiana,Lacombe,30.359,-89.937
United States,Louisiana,Lafayette,30.187,-92.077
United States,Louisiana,Lake Arthur,30.081,-92.76
United States,Louisiana,Lake Charles,30.233,-93.201
United States,Louisiana,Larose,29.572,-90.382
United States,Louisiana,Lecompte,31.125,-92.368
United States,Louisiana,Leesville,31.135,-93.18
United States,Louisiana,Livingston,30.403,-90.731
United States,Louisiana,Lockport,29.616,-90.472
United States,Louisiana,Logansport,32.014,-93.954
United States,Louisiana,Loranger,30.628,-90.348
United States,Louisiana,Luling,29.829,-90.317
United States,Louisiana,Madisonville,30.422,-90.196
United States,Louisiana,Mamou,30.641,-92.428
United States,Louisiana,Mandeville,30.418,-90.007
United States,Louisiana,Mansfield,32.04,-93.671
United States,Louisiana,Many,31.564,-93.504
United States,Louisiana,Maringouin,30.422,-91.51
United States,Louisiana,Marksville,31.184,-92.015
United States,Louisiana,Marrero,29.826,-90.121
United States,Louisiana,Maurepas,30.265,-90.685
